,MAN,WOMAN,associated_word
552,0.05750057101249695,0.04779863730072975,man
553,0.12241929024457932,0.1182331070303917,man
554,0.10020198673009872,0.06606400012969971,man
555,0.10020198673009872,0.06606400012969971,man
556,0.12698538601398468,0.10238641500473022,man
557,0.12698538601398468,0.10238641500473022,man
558,0.17893922328948975,0.14684075117111206,man
559,0.2985047399997711,0.3419671058654785,woman
560,0.1476690173149109,0.12698817253112793,man
561,0.10170990973711014,0.09606996923685074,man
562,0.10170990973711014,0.09606996923685074,man
563,-0.02193317748606205,-0.025314385071396828,man
564,0.024900635704398155,0.04981771484017372,woman
565,-0.027665328234434128,-0.019403532147407532,woman
566,-0.027665328234434128,-0.019403532147407532,woman
567,0.13218945264816284,0.13067369163036346,man
568,0.13218945264816284,0.13067369163036346,man
569,0.10578295588493347,0.1050490215420723,man
570,0.054493069648742676,0.02816254459321499,man
571,0.10899350792169571,0.10974790900945663,woman
572,0.10709692537784576,0.11696043610572815,woman
